club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Steve Lovell,24.0,England,Centre-Forward,CF,750000.0,Dundee FC,Scotland,500000.0,in,summer,Scottish Premiership,2005,False,
Aberdeen FC,Barry Nicholson,26.0,Scotland,Central Midfield,CM,750000.0,Dunfermline A.,Scotland,375000.0,in,summer,Scottish Premiership,2005,False,
Aberdeen FC,Jamie Langfield,25.0,Scotland,Goalkeeper,GK,250000.0,Dunfermline A.,Scotland,0.0,in,summer,Scottish Premiership,2005,False,
Aberdeen FC,Neil MacFarlane,27.0,Scotland,Central Midfield,CM,50000.0,Heart of Midl.,Scotland,0.0,in,summer,Scottish Premiership,2005,False,
Aberdeen FC,Jamie Smith,24.0,Scotland,Right Winger,RW,300000.0,ADO Den Haag,Netherlands,,in,summer,Scottish Premiership,2005,False,
Aberdeen FC,Stevie Crawford,31.0,Scotland,Centre-Forward,CF,350000.0,Dundee United,Scotland,,in,summer,Scottish Premiership,2005,False,
Aberdeen FC,Sven Baas,25.0,Netherlands,defence,defence,,FC Volendam,Netherlands,,in,summer,Scottish Premiership,2005,False,
Aberdeen FC,Noel Whelan,30.0,England,Centre-Forward,CF,2000000.0,Boston United,England,0.0,out,summer,Scottish Premiership,2005,False,
Aberdeen FC,Lubomír Blaha,27.0,Czech Republic,Centre-Forward,CF,,Kuban Krasnodar,Russia,0.0,out,summer,Scottish Premiership,2005,False,
Aberdeen FC,Ciaran Donnelly,19.0,Scotland,Centre-Back,CB,,Albion Rovers,Scotland,0.0,out,summer,Scottish Premiership,2005,False,
Aberdeen FC,Derek Adams,30.0,Scotland,Attacking Midfield,AM,50000.0,Livingston FC,Scotland,0.0,out,summer,Scottish Premiership,2005,False,
Aberdeen FC,Phil McGuire,25.0,Scotland,Centre-Back,CB,600000.0,Doncaster,England,0.0,out,summer,Scottish Premiership,2005,False,
Aberdeen FC,Grant Fraser,19.0,Scotland,Left-Back,LB,50000.0,Cove Rangers,Scotland,0.0,out,summer,Scottish Premiership,2005,False,
