club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Gary Dempsey,24.0,Ireland,Central Midfield,CM,350000.0,Dunfermline A.,Scotland,0.0,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,Steven Craig,23.0,Scotland,Centre-Forward,CF,,Motherwell FC,Scotland,0.0,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,Derek Adams,29.0,Scotland,Attacking Midfield,AM,,Motherwell FC,Scotland,0.0,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,Fernando Pasquinelli,24.0,Argentina,Centre-Forward,CF,,Livingston FC,Scotland,0.0,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,Scott Severin,24.0,Scotland,Central Midfield,CM,,Heart of Midl.,Scotland,0.0,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,Noel Whelan,29.0,England,Centre-Forward,CF,,Derby,England,0.0,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,Markus Paatelainen,21.0,Finland,midfield,midfield,,FC KTP,Finland,0.0,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,Ciaran Donnelly,18.0,Scotland,Centre-Back,CB,,Hamilton Acad.,Scotland,,in,summer,Scottish Premiership,2004,False,
Aberdeen FC,David Zdrilic,30.0,Australia,Centre-Forward,CF,,Eintracht Trier,Germany,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Paul Sheerin,29.0,Scotland,Left Midfield,LM,,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Leigh Hinds,25.0,England,attack,attack,,Partick Thistle,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Stephen Tarditi,19.0,Scotland,Centre-Forward,CF,,East Fife,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Kevin Souter,20.0,Scotland,Central Midfield,CM,,Buckie Thistle,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Duncan Jones,19.0,Scotland,Central Midfield,CM,,Montrose,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Kevin Rutkiewicz,24.0,Scotland,Centre-Back,CB,,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,David Hutton,19.0,Scotland,Goalkeeper,GK,,Petershill FC,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Scott Michie,20.0,Scotland,Centre-Forward,CF,,Peterhead,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Bryan Prunty,20.0,Scotland,Centre-Forward,CF,,Inverness CT,Scotland,0.0,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Thórarinn Brynjar Kristjansson,24.0,Iceland,Centre-Forward,CF,50000.0,Thróttur,Iceland,,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Scott Booth,32.0,Scotland,Centre-Forward,CF,,Retired,,,out,summer,Scottish Premiership,2004,False,
Aberdeen FC,Richie Byrne,23.0,Ireland,Left-Back,LB,,Dunfermline A.,Scotland,75000.0,in,winter,Scottish Premiership,2004,False,
Aberdeen FC,Sasa Ilic,32.0,Serbia,Goalkeeper,GK,750000.0,Blackpool,England,0.0,in,winter,Scottish Premiership,2004,False,
Aberdeen FC,Jamie Winter,19.0,Scotland,Central Midfield,CM,,Leeds,England,0.0,in,winter,Scottish Premiership,2004,False,
Aberdeen FC,Sasa Ilic,32.0,Serbia,Goalkeeper,GK,750000.0,Leeds,England,0.0,in,winter,Scottish Premiership,2004,False,
Aberdeen FC,Thórarinn Brynjar Kristjansson,24.0,Iceland,Centre-Forward,CF,,Keflavík,Iceland,,in,winter,Scottish Premiership,2004,False,
Aberdeen FC,Mikko Paatelainen,24.0,Finland,Centre-Forward,CF,,FC KTP,Finland,,in,winter,Scottish Premiership,2004,False,
Aberdeen FC,Lubomír Blaha,26.0,Czech Republic,Centre-Forward,CF,,Slovan Liberec,Czech Republic,,in,winter,Scottish Premiership,2004,False,
Aberdeen FC,Fergus Tiernan,22.0,Scotland,Right Midfield,RM,50000.0,Ross County,Scotland,0.0,out,winter,Scottish Premiership,2004,False,
Aberdeen FC,Richard Buckley,19.0,Scotland,midfield,midfield,50000.0,Ayr United,Scotland,0.0,out,winter,Scottish Premiership,2004,False,
Aberdeen FC,Sasa Ilic,32.0,Serbia,Goalkeeper,GK,750000.0,Leeds,England,0.0,out,winter,Scottish Premiership,2004,False,
